# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.203874 -----------------
#dely    BF
0.050  0.1812  0.0001
0.150  0.1730  0.0001
0.250  0.1693  0.0001
0.350  0.1687  0.0001
0.450  0.1680  0.0001
0.550  0.1637  0.0001
0.650  0.1583  0.0001
0.750  0.1499  0.0001
0.850  0.1394  0.0001
0.950  0.1253  0.0001
1.050  0.1105  0.0001
1.150  0.0935  0.0001
1.250  0.0777  0.0001
1.350  0.0613  0.0001
1.450  0.0452  0.0001
1.550  0.0309  0.0001
1.650  0.0173  0.0001
1.750  0.0054  0.0000
