# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.322808 -----------------
#dely    BF
0.050  0.4712  0.0002
0.150  0.4395  0.0002
0.250  0.4017  0.0002
0.350  0.3616  0.0002
0.450  0.3201  0.0002
0.550  0.2756  0.0002
0.650  0.2317  0.0002
0.750  0.1925  0.0001
0.850  0.1533  0.0001
0.950  0.1197  0.0001
1.050  0.0905  0.0001
1.150  0.0659  0.0001
1.250  0.0451  0.0001
1.350  0.0289  0.0000
1.450  0.0173  0.0000
1.550  0.0089  0.0000
1.650  0.0037  0.0000
1.750  0.0008  0.0000
