# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.196752 -----------------
#dely    BF
0.050  0.2013  0.0001
0.150  0.1942  0.0001
0.250  0.1867  0.0001
0.350  0.1805  0.0001
0.450  0.1758  0.0001
0.550  0.1687  0.0001
0.650  0.1573  0.0001
0.750  0.1435  0.0001
0.850  0.1284  0.0001
0.950  0.1121  0.0001
1.050  0.0938  0.0001
1.150  0.0753  0.0001
1.250  0.0579  0.0001
1.350  0.0423  0.0001
1.450  0.0282  0.0001
1.550  0.0156  0.0000
1.650  0.0055  0.0000
1.750  0.0005  0.0000
