5.68201 -21.8191 -5.5396 10.4385 11.5088 
-7.00045 2.26356 -0.088055 -0.270556 4.76216 
-0.878748 4.32363 0.725437 -2.05171 -2.16046 
2.29932 -1.75364 1.39156 -2.33116 0.503411 
0.354226 0.776502 -1.69328 -0.427476 1.0069 
-2.81439 0.716781 0.488955 -0.232025 1.70666 
1.13468 -0.525097 0.186448 -0.917584 0.175581 
-0.752707 -0.10618 0.576003 0.21441 0.0326314 
0.0803372 -0.018252 -0.0205822 -0.0226805 -0.014997 
0.0852072 -0.0435528 -0.0429364 0.00253216 0.00280727 
0.0136761 0.00367561 0.00510022 -0.00270989 -0.0190908 
-0.042262 0.00180108 0.00633847 0.0124691 0.0196408 
