# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.393976 -----------------
#dely    BF
0.050  0.5301  0.0003
0.150  0.4936  0.0003
0.250  0.4566  0.0003
0.350  0.4146  0.0003
0.450  0.3730  0.0002
0.550  0.3294  0.0002
0.650  0.2865  0.0002
0.750  0.2462  0.0002
0.850  0.2044  0.0002
0.950  0.1677  0.0002
1.050  0.1337  0.0001
1.150  0.1024  0.0001
1.250  0.0761  0.0001
1.350  0.0541  0.0001
1.450  0.0360  0.0001
1.550  0.0215  0.0000
1.650  0.0108  0.0000
1.750  0.0031  0.0000
