# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.322874 -----------------
#dely    BF
0.050  0.4236  0.0003
0.150  0.3984  0.0003
0.250  0.3691  0.0002
0.350  0.3403  0.0002
0.450  0.3077  0.0002
0.550  0.2730  0.0002
0.650  0.2379  0.0002
0.750  0.2067  0.0002
0.850  0.1727  0.0002
0.950  0.1417  0.0002
1.050  0.1117  0.0001
1.150  0.0861  0.0001
1.250  0.0642  0.0001
1.350  0.0450  0.0001
1.450  0.0292  0.0001
1.550  0.0156  0.0000
1.650  0.0053  0.0000
1.750  0.0004  0.0000
