# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.391413 -----------------
#dely    BF
0.050  0.6494  0.0003
0.150  0.5965  0.0003
0.250  0.5279  0.0003
0.350  0.4585  0.0003
0.450  0.3868  0.0002
0.550  0.3182  0.0002
0.650  0.2569  0.0002
0.750  0.2023  0.0002
0.850  0.1562  0.0001
0.950  0.1165  0.0001
1.050  0.0857  0.0001
1.150  0.0604  0.0001
1.250  0.0413  0.0001
1.350  0.0268  0.0000
1.450  0.0164  0.0000
1.550  0.0091  0.0000
1.650  0.0043  0.0000
1.750  0.0010  0.0000
