# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.155951 -----------------
#dely    BF
0.050  0.1982  0.0001
0.150  0.1865  0.0001
0.250  0.1701  0.0001
0.350  0.1579  0.0001
0.450  0.1444  0.0001
0.550  0.1278  0.0001
0.650  0.1129  0.0001
0.750  0.0999  0.0001
0.850  0.0846  0.0001
0.950  0.0696  0.0001
1.050  0.0573  0.0001
1.150  0.0462  0.0001
1.250  0.0359  0.0000
1.350  0.0268  0.0000
1.450  0.0192  0.0000
1.550  0.0128  0.0000
1.650  0.0072  0.0000
1.750  0.0022  0.0000
