# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0900305 -----------------
#dely    BF
0.050  0.1540  0.0006
0.150  0.1457  0.0005
0.250  0.1268  0.0005
0.350  0.1087  0.0004
0.450  0.0930  0.0004
0.550  0.0734  0.0003
0.650  0.0576  0.0003
0.750  0.0434  0.0002
0.850  0.0330  0.0002
0.950  0.0252  0.0002
1.050  0.0167  0.0001
1.150  0.0113  0.0001
1.250  0.0063  0.0001
1.350  0.0035  0.0001
1.450  0.0012  0.0000
1.550  0.0003  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
