# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.152938 -----------------
#dely    BF
0.050  0.2049  0.0001
0.150  0.1913  0.0001
0.250  0.1747  0.0001
0.350  0.1609  0.0001
0.450  0.1426  0.0001
0.550  0.1256  0.0001
0.650  0.1094  0.0001
0.750  0.0938  0.0001
0.850  0.0785  0.0001
0.950  0.0645  0.0001
1.050  0.0521  0.0001
1.150  0.0407  0.0000
1.250  0.0319  0.0000
1.350  0.0232  0.0000
1.450  0.0166  0.0000
1.550  0.0108  0.0000
1.650  0.0061  0.0000
1.750  0.0018  0.0000
