# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.346296 -----------------
#dely    BF
0.050  0.4382  0.0003
0.150  0.4112  0.0002
0.250  0.3809  0.0002
0.350  0.3525  0.0002
0.450  0.3152  0.0002
0.550  0.2834  0.0002
0.650  0.2507  0.0002
0.750  0.2184  0.0002
0.850  0.1867  0.0002
0.950  0.1570  0.0001
1.050  0.1295  0.0001
1.150  0.1042  0.0001
1.250  0.0813  0.0001
1.350  0.0609  0.0001
1.450  0.0437  0.0001
1.550  0.0285  0.0001
1.650  0.0157  0.0000
1.750  0.0049  0.0000
