# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.309139 -----------------
#dely    BF
0.050  0.3650  0.0002
0.150  0.3453  0.0002
0.250  0.3247  0.0002
0.350  0.3048  0.0002
0.450  0.2820  0.0002
0.550  0.2571  0.0002
0.650  0.2326  0.0002
0.750  0.2062  0.0002
0.850  0.1797  0.0001
0.950  0.1504  0.0001
1.050  0.1245  0.0001
1.150  0.1001  0.0001
1.250  0.0781  0.0001
1.350  0.0577  0.0001
1.450  0.0403  0.0001
1.550  0.0251  0.0001
1.650  0.0135  0.0000
1.750  0.0043  0.0000
