# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.384559 -----------------
#dely    BF
0.050  0.6177  0.0004
0.150  0.5758  0.0004
0.250  0.5183  0.0004
0.350  0.4606  0.0004
0.450  0.3971  0.0003
0.550  0.3312  0.0003
0.650  0.2700  0.0002
0.750  0.2133  0.0002
0.850  0.1610  0.0002
0.950  0.1170  0.0001
1.050  0.0804  0.0001
1.150  0.0509  0.0001
1.250  0.0303  0.0000
1.350  0.0156  0.0000
1.450  0.0061  0.0000
1.550  0.0010  0.0000
1.650 -0.0006 -0.0000
1.750 -0.0001 -0.0000
