# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.352212 -----------------
#dely    BF
0.050  0.6034  0.0003
0.150  0.5517  0.0003
0.250  0.4896  0.0003
0.350  0.4193  0.0002
0.450  0.3526  0.0002
0.550  0.2858  0.0002
0.650  0.2259  0.0002
0.750  0.1753  0.0001
0.850  0.1314  0.0001
0.950  0.0973  0.0001
1.050  0.0695  0.0001
1.150  0.0482  0.0001
1.250  0.0313  0.0000
1.350  0.0200  0.0000
1.450  0.0117  0.0000
1.550  0.0060  0.0000
1.650  0.0026  0.0000
1.750  0.0007  0.0000
