# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.352905 -----------------
#dely    BF
0.050  0.4712  0.0003
0.150  0.4416  0.0003
0.250  0.4095  0.0003
0.350  0.3764  0.0003
0.450  0.3370  0.0002
0.550  0.2986  0.0002
0.650  0.2611  0.0002
0.750  0.2225  0.0002
0.850  0.1861  0.0002
0.950  0.1497  0.0002
1.050  0.1201  0.0002
1.150  0.0912  0.0001
1.250  0.0669  0.0001
1.350  0.0461  0.0001
1.450  0.0296  0.0001
1.550  0.0158  0.0001
1.650  0.0052  0.0000
1.750  0.0004  0.0000
