# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.108835 -----------------
#dely    BF
0.050  0.1645  0.0007
0.150  0.1582  0.0007
0.250  0.1457  0.0006
0.350  0.1308  0.0006
0.450  0.1137  0.0005
0.550  0.0940  0.0005
0.650  0.0783  0.0004
0.750  0.0629  0.0004
0.850  0.0477  0.0003
0.950  0.0360  0.0003
1.050  0.0259  0.0002
1.150  0.0160  0.0002
1.250  0.0091  0.0001
1.350  0.0040  0.0001
1.450  0.0014  0.0000
1.550  0.0002  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
