# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.151251 -----------------
#dely    BF
0.050  0.1904  0.0001
0.150  0.1814  0.0001
0.250  0.1670  0.0001
0.350  0.1576  0.0001
0.450  0.1448  0.0001
0.550  0.1293  0.0001
0.650  0.1151  0.0001
0.750  0.1000  0.0001
0.850  0.0823  0.0001
0.950  0.0688  0.0001
1.050  0.0550  0.0001
1.150  0.0420  0.0001
1.250  0.0316  0.0000
1.350  0.0221  0.0000
1.450  0.0142  0.0000
1.550  0.0080  0.0000
1.650  0.0027  0.0000
1.750  0.0002  0.0000
