# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0817234 -----------------
#dely    BF
0.050  0.0508  0.0000
0.150  0.0510  0.0000
0.250  0.0549  0.0000
0.350  0.0593  0.0000
0.450  0.0639  0.0000
0.550  0.0668  0.0000
0.650  0.0676  0.0000
0.750  0.0657  0.0000
0.850  0.0632  0.0000
0.950  0.0588  0.0001
1.050  0.0527  0.0001
1.150  0.0452  0.0000
1.250  0.0372  0.0000
1.350  0.0298  0.0000
1.450  0.0225  0.0000
1.550  0.0157  0.0000
1.650  0.0092  0.0000
1.750  0.0029  0.0000
