# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0013849 -----------------
#dely    BF
0.050 -0.0401 -0.0003
0.150 -0.0322 -0.0002
0.250 -0.0214 -0.0002
0.350 -0.0125 -0.0001
0.450  0.0015  0.0000
0.550  0.0080  0.0001
0.650  0.0155  0.0002
0.750  0.0185  0.0002
0.850  0.0192  0.0003
0.950  0.0191  0.0003
1.050  0.0145  0.0003
1.150  0.0106  0.0002
1.250  0.0074  0.0002
1.350  0.0038  0.0001
1.450  0.0017  0.0001
1.550  0.0004  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
