# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.169842 -----------------
#dely    BF
0.050  0.2064  0.0001
0.150  0.1951  0.0001
0.250  0.1829  0.0001
0.350  0.1705  0.0001
0.450  0.1597  0.0001
0.550  0.1445  0.0001
0.650  0.1304  0.0001
0.750  0.1146  0.0001
0.850  0.0982  0.0001
0.950  0.0805  0.0001
1.050  0.0652  0.0001
1.150  0.0513  0.0001
1.250  0.0387  0.0001
1.350  0.0278  0.0001
1.450  0.0184  0.0000
1.550  0.0103  0.0000
1.650  0.0035  0.0000
1.750  0.0003  0.0000
