# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.22589 -----------------
#dely    BF
0.050  0.2856  0.0002
0.150  0.2665  0.0001
0.250  0.2472  0.0001
0.350  0.2301  0.0001
0.450  0.2120  0.0001
0.550  0.1910  0.0001
0.650  0.1686  0.0001
0.750  0.1471  0.0001
0.850  0.1251  0.0001
0.950  0.1038  0.0001
1.050  0.0836  0.0001
1.150  0.0655  0.0001
1.250  0.0493  0.0001
1.350  0.0352  0.0000
1.450  0.0237  0.0000
1.550  0.0148  0.0000
1.650  0.0077  0.0000
1.750  0.0020  0.0000
