1.73564 0.224823 -0.393393 -0.265766 -0.0476426 1.37237 1.15306 0.735736 -0.240741 0.152289 1.64244 0.626787 0.57958 0.261762 -0.0155465 0.227427 2.79708 -0.207207 -0.111612 0.165997 
1.54354 0.850867 0.77978 0.0795796 -0.0844194 1.43514 0.677501 0.813814 0.454955 -0.141925 0.164665 3.86757 0.047047 -0.0125125 -0.0797387 1.9049 0.752917 0.72973 0.267768 0.164325 
1.53023 -0.147945 -0.74975 0.0905906 -0.0342693 1.63103 0.853729 0.283283 -0.468969 0.0516547 0.421421 1.00154 -0.485485 0.456957 0.128217 0.196997 4.09508 0.947948 -0.332833 0.116516 
1.7965 -0.478494 -0.813814 0.410911 -0.153627 1.34004 0.382962 -0.207207 -0.151652 -0.0763954 1.52072 -0.255122 -0.897898 0.0405405 -0.116516 1.07758 1.31511 0.885886 -0.154655 0.111166 
0.678178 0.102142 -0.931932 0.263764 -0.161651 0.583083 0.974253 -0.513514 -0.397898 0.0259109 0.746647 1.70343 0.93994 -0.40991 0.0108659 0.425225 1.93237 0.655656 0.0305305 0.0315946 
1.99429 0.826715 0.531532 -0.311812 -0.0295886 1.83073 0.0164177 -0.297297 0.337838 0.103476 1.22783 0.951088 0.315315 -0.471972 -0.0653624 1.71091 0.914715 0.85986 0.0945946 0.0436306 
0.120921 4.83788 -0.323323 0.271772 -0.143597 1.72422 0.0881945 -0.251251 0.0805806 -0.153292 0.305405 2.62929 0.975976 0.27978 0.0954525 1.32863 -0.0512771 -0.803804 0.0455455 0.0646937 
1.92773 0.256594 0.039039 0.0675676 -0.138247 0.25025 2.74635 0.585586 0.402903 0.060013 1.6995 0.617819 0.107107 -0.353854 -0.0379469 0.554555 0.416073 -0.723724 0.455956 -0.0122032 
0.683884 1.27246 0.63964 0.0225225 -0.158307 1.80791 0.543575 0.547548 0.246747 -0.0904374 0.834134 0.0253254 -1 0.208709 0.0877628 0.13994 4.58195 -0.287287 -0.326827 0.107488 
0.305405 2.51604 0.843844 0.223724 -0.0245736 0.518418 1.80446 0.611612 -0.446947 -0.152958 1.18028 0.622604 0.0890891 0.0265265 0.0827477 1.33624 0.479075 0.289289 0.486987 0.152958 
1.16316 0.454309 -0.241241 -0.0315315 0.110832 0.820821 1.11783 0.741742 0.407908 0.143597 1.63864 -0.245564 -0.751752 0.252753 0.00484785 0.786587 0.910359 0.179179 0.0225225 -0.0138749 
0.493694 0.392704 -0.857858 0.472973 -0.156636 1.82693 0.129782 -0.151151 0.0795796 -0.163991 1.94294 0.511205 0.235235 0.0535535 0.120528 0.482282 1.60888 0.255255 -0.331832 -0.127883 
0.659159 0.405155 -0.991992 -0.166667 0.0249079 1.54545 0.82358 0.295295 -0.470971 -0.0807417 0.579279 0.951311 -0.0970971 0.187688 0.0379469 1.4998 -0.0411025 -0.761762 -0.102603 -0.0275826 
0.792292 0.378152 -0.391391 0.347848 0.046974 0.252152 2.24956 -0.691692 -0.38989 -0.0493143 1.92773 0.352731 0.285285 0.28979 -0.0275826 1.13083 0.0329249 -0.55956 0.301802 0.00952853 
0.157057 4.49667 0.83984 0.327828 0.127883 0.438539 1.18531 -0.329329 0.11962 0.0372783 0.25976 2.92341 0.409409 -0.45996 -0.100802 1.71281 0.189977 -0.333333 -0.145646 -0.0814104 
1.54164 0.398035 -0.423423 -0.381882 0.137244 1.73944 0.2977 -0.567568 -0.482983 0.112504 0.993894 0.329956 -0.359359 0.225726 0.108157 1.8992 0.901483 0.831832 0.0665666 0.103142 
1.53784 0.360633 0.021021 0.190691 0.0753924 0.482282 1.61881 0.241241 -0.307808 -0.058007 0.341542 1.9987 0.319319 0.122623 -0.0272482 1.75846 0.666385 0.851852 0.420921 -0.0834164 
1.76226 0.238328 -0.60961 -0.461962 0.0790701 0.352953 2.49565 0.723724 -0.395896 -0.00484785 1.63483 -0.251212 -0.907908 0.0445445 -0.0252422 0.765666 0.731403 -0.389389 -0.237738 0.0703774 
1.58348 0.707029 0.71972 0.184685 -0.165328 0.763764 0.269315 -0.365365 0.470971 -0.149615 0.332032 1.55062 -0.57958 0.0275275 0.0747237 0.893093 0.202167 -0.771772 0.0605606 0.0787357 
0.442342 1.53918 0.159159 0.0285285 0.0198929 0.398599 1.8768 0.021021 -0.381882 0.133567 0.453754 0.734547 -0.595596 0.494995 -0.0145435 0.373874 1.10426 -0.767768 0.0855856 -0.0891001 
0.657257 0.634339 -0.503504 0.0745746 0.0897688 0.702903 0.157646 -0.983984 0.0325325 -0.162654 1.60631 -0.230859 -0.645646 0.480981 0.131561 1.26777 0.643366 0.455455 0.218719 -0.0987958 
0.48038 2.04714 0.845846 -0.193694 0.118522 1.0985 0.146924 -0.621622 0.0635636 0.0342693 0.41001 1.13769 -0.397397 0.247748 -0.0382813 0.360561 1.32649 -0.227227 0.415916 -0.141925 
