# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.140004 -----------------
#dely    BF
0.050  0.2501  0.0024
0.150  0.2481  0.0025
0.250  0.2039  0.0022
0.350  0.1743  0.0020
0.450  0.1405  0.0018
0.550  0.1057  0.0015
0.650  0.0860  0.0015
0.750  0.0667  0.0013
0.850  0.0477  0.0011
0.950  0.0333  0.0010
1.050  0.0209  0.0008
1.150  0.0148  0.0006
1.250  0.0060  0.0004
1.350  0.0018  0.0002
1.450  0.0003  0.0001
1.550  0.0002  0.0001
1.650  0.0000  0.0000
1.750  0.0000  0.0000
