# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.276857 -----------------
#dely    BF
0.050  0.4699  0.0002
0.150  0.4310  0.0002
0.250  0.3799  0.0002
0.350  0.3279  0.0002
0.450  0.2749  0.0001
0.550  0.2258  0.0001
0.650  0.1766  0.0001
0.750  0.1400  0.0001
0.850  0.1067  0.0001
0.950  0.0777  0.0001
1.050  0.0563  0.0001
1.150  0.0402  0.0000
1.250  0.0264  0.0000
1.350  0.0170  0.0000
1.450  0.0098  0.0000
1.550  0.0054  0.0000
1.650  0.0024  0.0000
1.750  0.0007  0.0000
