# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.163363 -----------------
#dely    BF
0.050  0.2135  0.0001
0.150  0.2010  0.0001
0.250  0.1857  0.0001
0.350  0.1726  0.0001
0.450  0.1572  0.0001
0.550  0.1416  0.0001
0.650  0.1227  0.0001
0.750  0.1056  0.0001
0.850  0.0884  0.0001
0.950  0.0713  0.0001
1.050  0.0553  0.0001
1.150  0.0427  0.0001
1.250  0.0310  0.0001
1.350  0.0215  0.0000
1.450  0.0134  0.0000
1.550  0.0074  0.0000
1.650  0.0023  0.0000
1.750  0.0002  0.0000
