# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.419635 -----------------
#dely    BF
0.050  0.5600  0.0003
0.150  0.5217  0.0003
0.250  0.4799  0.0002
0.350  0.4381  0.0002
0.450  0.3948  0.0002
0.550  0.3473  0.0002
0.650  0.3028  0.0002
0.750  0.2597  0.0002
0.850  0.2201  0.0002
0.950  0.1816  0.0002
1.050  0.1445  0.0001
1.150  0.1140  0.0001
1.250  0.0852  0.0001
1.350  0.0620  0.0001
1.450  0.0420  0.0001
1.550  0.0261  0.0001
1.650  0.0128  0.0000
1.750  0.0036  0.0000
